species,q_loss_W,core_temp_C,T_max_C,T_min_C,alive,solve_s,u_k_blub,u_BCI,u_h,u_omega_core,u_cche,u_ava,u_Ttn,u_fmr,phys_k_blub_scale,phys_BCI,phys_h_scale,phys_omega_core,phys_rete_eff,phys_ava,phys_Ttn,phys_fmr_watts,design,design_idx,morris_traj,morris_step
fin_whale,42664.09016852644,35.83542798411247,38.56310527430469,-2.133292375083329,1,305.9,0.6,0.4,0.8,0.0,0.8,0.6,0.6,0.4,1.07,0.82,1.35,0.5,0.98,0.6,9.0,6857.299999999999,morris,14,1,5
fin_whale,47326.046360773486,35.87524059386527,38.70603506253644,-2.0181722669552755,1,343.8,0.6,0.4,0.8,0.0,0.8,0.6,0.0,0.4,1.07,0.82,1.35,0.5,0.98,0.6,3.0,6857.299999999999,morris,15,1,6
fin_whale,37616.424212325655,35.83398297747385,37.18561312743253,-2.4335114606594743,1,374.9,0.6,0.4,0.8,0.0,0.8,0.0,0.0,0.4,1.07,0.82,1.35,0.5,0.98,0.3,3.0,6857.299999999999,morris,16,1,7
fin_whale,41382.7865550225,35.89573674877806,37.15958726428829,-2.5560710908880537,1,294.7,0.6,0.4,0.8,0.6,0.8,0.0,0.0,0.4,1.07,0.82,1.35,0.8,0.98,0.3,3.0,6857.299999999999,morris,17,1,8
fin_whale,38983.169970275085,35.842121483497635,38.12907798980439,-2.0134440489043186,1,376.3,0.0,0.0,0.6,0.0,0.4,0.2,0.0,0.0,0.8,0.7,1.2,0.5,0.7989999999999999,0.4,3.0,5106.5,morris,18,2,0
fin_whale,39028.819104962895,35.87112199917033,38.23075935239649,-2.013444048932854,1,375.3,0.0,0.0,0.6,0.0,0.4,0.2,0.0,0.6,0.8,0.7,1.2,0.5,0.7989999999999999,0.4,3.0,7732.700000000001,morris,19,2,1
fin_whale,42345.54139882147,35.92103626720677,38.01515772939348,-2.013444048918359,1,337.1,0.0,0.0,0.6,0.6,0.4,0.2,0.0,0.6,0.8,0.7,1.2,0.8,0.7989999999999999,0.4,3.0,7732.700000000001,morris,20,2,2
fin_whale,38860.36012361303,35.88438047578927,37.780008071342195,-2.007790623657854,1,340.7,0.0,0.0,0.6,0.6,0.4,0.2,0.6,0.6,0.8,0.7,1.2,0.8,0.7989999999999999,0.4,9.0,7732.700000000001,morris,21,2,3
fin_whale,36109.3332376411,35.901438647395594,37.496021091445414,-2.0203385233177755,1,396.4,0.0,0.0,0.0,0.6,0.4,0.2,0.6,0.6,0.8,0.7,0.75,0.8,0.7989999999999999,0.4,9.0,7732.700000000001,morris,22,2,4
fin_whale,33575.51611184782,35.91967848658362,37.8673276003434,-2.016321443069444,1,394.2,0.0,0.6,0.0,0.6,0.4,0.2,0.6,0.6,0.8,0.88,0.75,0.8,0.7989999999999999,0.4,9.0,7732.700000000001,morris,23,2,5
