species,q_loss_W,core_temp_C,T_max_C,T_min_C,alive,solve_s,u_k_blub,u_BCI,u_h,u_omega_core,u_cche,u_ava,u_Ttn,u_fmr,phys_k_blub_scale,phys_BCI,phys_h_scale,phys_omega_core,phys_rete_eff,phys_ava,phys_Ttn,phys_fmr_watts,design,design_idx,morris_traj,morris_step
bowhead,18233.331869783236,33.78779161559345,34.707005566934924,-1.904613664926785,1,113.7,0.8,0.2,0.8,0.8,0.4,0.0,0.6,0.0,1.1600000000000001,0.76,1.35,0.9,0.7989999999999999,0.3,1.0,5667.2,morris,43,4,7
bowhead,16405.702363346143,33.80361655903215,35.068445588801694,-1.9800570466731529,1,111.7,0.2,0.2,0.8,0.8,0.4,0.0,0.6,0.0,0.89,0.76,1.35,0.9,0.7989999999999999,0.3,1.0,5667.2,morris,44,4,8
bowhead,25186.13666928646,33.88530200319093,35.833240702429464,-2.112904605973995,1,110.0,0.2,0.6,0.8,0.8,0.2,0.6,0.4,0.4,0.89,0.88,1.35,0.9,0.697,0.6,-1.0,7610.24,morris,45,5,0
bowhead,16882.067097054933,33.82282421335475,35.37898825954363,-2.046196377454919,1,110.2,0.2,0.6,0.8,0.8,0.2,0.6,1.0,0.4,0.89,0.88,1.35,0.9,0.697,0.6,5.0,7610.24,morris,46,5,1
bowhead,18549.854175526543,33.80595594308954,34.943039046270485,-1.9965464064731009,1,111.8,0.8,0.6,0.8,0.8,0.2,0.6,1.0,0.4,1.1600000000000001,0.88,1.35,0.9,0.697,0.6,5.0,7610.24,morris,47,5,2
bowhead,18306.444941541326,33.85139170528254,35.309687943355016,-2.002097882584337,1,91.3,0.8,0.6,0.8,0.2,0.2,0.6,1.0,0.4,1.1600000000000001,0.88,1.35,0.6,0.697,0.6,5.0,7610.24,morris,48,5,3
bowhead,19933.053468448197,33.83046347808141,35.27228998528062,-1.956472002570024,1,89.4,0.8,0.0,0.8,0.2,0.2,0.6,1.0,0.4,1.1600000000000001,0.7,1.35,0.6,0.697,0.6,5.0,7610.24,morris,49,5,4
bowhead,18896.21425704151,33.83906411706522,35.2781637460227,-1.7947334958022338,1,72.6,0.8,0.0,0.2,0.2,0.2,0.6,1.0,0.4,1.1600000000000001,0.7,0.9,0.6,0.697,0.6,5.0,7610.24,morris,50,5,5
bowhead,18761.791964633354,33.876411687687494,36.541004809055835,-1.7947339746660873,1,98.7,0.8,0.0,0.2,0.2,0.8,0.6,1.0,0.4,1.1600000000000001,0.7,0.9,0.6,0.98,0.6,5.0,7610.24,morris,51,5,6
bowhead,18789.573487234866,33.96553716054456,38.00796815357626,-1.7945500133129713,1,103.5,0.8,0.0,0.2,0.2,0.8,0.6,1.0,1.0,1.1600000000000001,0.7,0.9,0.6,0.98,0.6,5.0,10524.800000000001,morris,52,5,7
bowhead,14792.958085774446,33.920833866407975,37.6813649687827,-1.7115132643775723,1,107.1,0.8,0.0,0.2,0.2,0.8,0.0,1.0,1.0,1.1600000000000001,0.7,0.9,0.6,0.98,0.3,5.0,10524.800000000001,morris,53,5,8
bowhead,24123.287319738665,34.049479411272216,36.23606218663036,-2.0541801309186667,1,105.5,0.4,0.6,0.2,0.0,0.8,0.2,0.0,0.8,0.98,0.88,0.9,0.5,0.98,0.4,-5.0,9553.28,morris,54,6,0
bowhead,16968.389881127652,34.02431789716985,37.24715063986048,-1.9429171280154947,1,107.9,0.4,0.6,0.2,0.0,0.8,0.2,0.6,0.8,0.98,0.88,0.9,0.5,0.98,0.4,1.0,9553.28,morris,55,6,1
